"kava: Uses, Side Effects, Interactions and Warnings - WebMD",http://www.webmd.com/vitamins-supplements/ingredientmono-872-kava.aspx?activeingredientid=872&activeingredientname=kava,"[True, 'tract.</p>, <p>Steiner GG. The correlation between cancer incidence and kava consumption. Hawaii Med J 2000;59']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/balance/stress-management/tc/kava-topic-overview', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/anxiety-panic/default.htm', 'http://www.webmd.com/sleep-disorders/default.htm', 'http://www.webmd.com/add-adhd/default.htm', 'http://www.webmd.com/epilepsy/default.htm', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/migraines-headaches/ss/slideshow-migraine-overview', 'http://www.webmd.com/chronic-fatigue-syndrome/default.htm', 'http://www.webmd.com/cold-and-flu/default.htm', 'http://www.webmd.com/a-to-z-guides/understanding-tuberculosis-basics', 'http://www.webmd.com/pain-management/guide/pain-management-myofascial-pain-syndrome-muscle-pain', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/a-to-z-guides/urinary-tract-infections-in-teens-and-adults-topic-overview', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/oral-health/guide/dental-health-canker-sores', 'http://www.webmd.com/oral-health/guide/toothaches', 'http://www.webmd.com/brain/picture-of-the-brain', 'http://www.webmd.com/anxiety-panic/guide/anxiety-panic-guide-treatment-care', 'http://www.webmd.com/menopause/default.htm', 'http://www.webmd.com/menopause/guide/menopause-hot-flashes', 'http://www.webmd.com/add-adhd/adhd-health-check/default.htm', 'http://www.webmd.com/cold-and-flu/default.htm', 'http://www.webmd.com/a-to-z-guides/understanding-bladder-infections-basic-information', 'http://www.webmd.com/sexual-conditions/default.htm', 'http://www.webmd.com/a-to-z-guides/liver-function-test-lft', 'http://www.webmd.com/baby/default.htm', 'http://www.webmd.com/brain/default.htm', 'http://www.webmd.com/drug-reviews-faq', 'http://www.webmd.com/help/treatments-user-generated-content', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
HPV Quiz: Myths and Facts About Genital Warts,http://www.webmd.com/sexual-conditions/hpv-genital-warts/rm-quiz-myths-facts-genital-hpv,"[True, 'lp prevent some types of HPV that lead to cervical cancer and genital warts. The vaccine is recommended for ma']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/nivin-todd', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Despite Benefits, Few U.S. States Mandate Cervical Cancer Vaccine – WebMD",http://www.webmd.com/sexual-conditions/hpv-genital-warts/news/20150714/despite-benefits-few-us-states-mandate-cervical-cancer-vaccine,"[True, 'NA']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/sexual-conditions/hpv-genital-warts/hpv-vaccines-human-papillomavirus', 'http://www.webmd.com/vaccines/default.htm', 'http://teens.webmd.com/default.htm', 'http://www.webmd.com/hepatitis/hepb-guide/default.htm', 'http://www.webmd.com/a-to-z-guides/understanding-meningitis-basics', 'http://www.webmd.com/sexual-conditions/hpv-genital-warts/default.htm', 'http://www.webmd.com/children/vaccines/vaccines-video/should-your-child-get-hpv-vaccine', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/sexual-conditions/hpv-genital-warts/rm-quiz-myths-facts-genital-hpv', 'http://www.webmd.com/children/vaccines/meningococcal-vaccine', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Thyroid Cancer - Symptoms, Causes, Treatment, Exams and Tests",http://www.webmd.com/cancer/tc/thyroid-cancer-topic-overview,"[True, 'experts.</p>, <p>WebMD Newsletters</p>, <p>Thyroid cancer is a\r\n\t\t\t disease that you get when abnormal cells b']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/a-to-z-guides/thyroid-gland', 'http://www.webmd.com/a-to-z-guides/thyroid-gland', 'http://www.webmd.com/hw-popup/dna', 'http://www.webmd.com/hw-popup/radiation-therapy', 'http://www.webmd.com/hw-popup/thyroid-nodule', 'http://www.webmd.com/hw-popup/biopsy', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Sun Damage Pictures Slideshow: Sunburn, Melanoma, Carcinoma, and More",http://www.webmd.com/melanoma-skin-cancer/slideshow-sun-damaged-skin,"[True, ""oma if it's not treated.</p>, <p>This type of skin cancer may show up as a firm red bump, a scaly growth that ""]","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Breast Cancer,http://www.webmd.com/hw-popup/breast-cancer-8310,"[True, '']",[]
Thyroid Nodule,http://www.webmd.com/hw-popup/thyroid-nodule,"[True, 'of the thyroid gland may be removed if a nodule is cancer or if it causes problems with breathing or swallowin']",[]
Slideshow:  Busted: Popular Diet Myths,http://www.webmd.com/diet/myths-vs-facts-10/slideshow-diet-myths,"[True, 'tic Association</i>, September 2011.<br/>\nNational Cancer Institute.<br/>\nNational Institutes of Health.<br/>\n']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/michael-w-smith', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Picture of Squamous Cell Carcinoma on the Calf,http://www.webmd.com/skin-problems-and-treatments/picture-of-squamous-cell-carcinoma-on-calf ,"[True, 'return sl(this,\'\',\'embd-lnk\');"">Understanding Skin Cancer - the Basics</a></p>, <p>Slideshow: <a href=""http://']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/hair-loss/picture-of-alopecia-areata', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-squamous-cell-carcinoma-lesion', 'http://www.webmd.com/skin-problems-and-treatments/understanding-skin-cancer-basics', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-what-your-skin-says-about-your-health', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-common-adult-skin-problems', 'http://www.webmd.com/melanoma-skin-cancer/slideshow-precancerous-skin-lesions-and-skin-cancer', 'http://www.webmd.com/melanoma-skin-cancer/sun-damaged-skin-slideshow', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-summer-skin-hazards', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Understanding Non-Hodgkin Lymphoma Symptoms,http://www.webmd.com/cancer/lymphoma/understanding-non-hodgkins-lymphoma-symptoms,"[True, 'edical Reference</p>, <p>SOURCES:</p>, <p>American Cancer Society: ""Learn About Cancer: Non-Hodgkin Lymphoma.""']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/understanding-hodgkins-disease-basic-information', 'http://www.webmd.com/digestive-disorders/picture-of-the-abdomen', 'http://www.webmd.com/asthma/tc/asthma-and-wheezing-topic-overview', 'http://www.webmd.com/first-aid/coughs', 'http://www.webmd.com/diet/default.htm', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/epilepsy/understanding-seizures-basics', 'http://www.webmd.com/menopause/guide/8-causes-of-night-sweats', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/women/guide/why-so-tired-10-causes-fatigue', 'http://www.webmd.com/a-to-z-guides/weakness-and-fatigue-topic-overview', 'http://www.webmd.com/cancer/tc/ncicdr0000062927-general-information-about-chronic-myeloproliferative-disorders', 'http://www.webmd.com/cancer/tc/ncicdr0000062927-general-information-about-chronic-myeloproliferative-disorders', 'http://www.webmd.com/cancer/understanding-hodgkins-disease-basic-information', 'http://www.webmd.com/cancer/tc/ncicdr0000062927-general-information-about-chronic-myeloproliferative-disorders', 'http://www.webmd.com/cancer/tc/ncicdr0000062927-general-information-about-chronic-myeloproliferative-disorders', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Cannabis and Cannabinoids (PDQ®): Complementary and alternative medicine - Patient Information [NCI]-Overview,http://www.webmd.com/cancer/tc/ncicdr0000688139-overview,"[True, '/p>, <p>WebMD Public Information from the National Cancer Institute<img alt="""" src=""http://img.webmd.com/dtmcm']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Slideshow: Carcinoid Syndrome,http://www.webmd.com/cancer/carcinoid-syndrome-11/slideshow-carcinoid-symptoms,"[True, 'damsmith / Taxi</p>\n<p>REFERENCES:</p>\n<p>American Cancer Society.<br/>\nAmerican Society of Clinical Oncology.']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/david-derrer', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Abnormal Pap and Colposcopy,http://www.webmd.com/cancer/cervical-cancer/abnormal-pap-and-colposcopy,"[True, 'normal cells growing on the cervix may be cervical cancer or cell\n\t\tchanges that could lead to cervical cancer']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Human Papillomavirus (HPV),http://www.webmd.com/hw-popup/human-papillomavirus-hpv,"[True, 'cluding genital\r\n\t\t  warts, and may cause cervical cancer and changes in the cervix that can lead to\r\n\t\t  canc']",[]
Human Chorionic Gonadotropin (HCG),http://www.webmd.com/baby/human-chorionic-gonadotropin-hcg,"[True, '(this,\'hw\',\'embd-lnk\');"">molar pregnancy</a>, or a cancer in the uterus\r\n\t\t  (choriocarcinoma) rather than a n']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/hw-popup/hormone', 'http://www.webmd.com/hw-popup/placenta', 'http://www.webmd.com/hw-popup/molar-pregnancy', 'http://www.webmd.com/men/testicle', 'http://www.webmd.com/men/testicle', 'http://www.webmd.com/women/female-reproductive-system', 'http://www.webmd.com/women/female-reproductive-system', 'http://www.webmd.com/infertility-and-reproduction/fertilization', 'http://www.webmd.com/infertility-and-reproduction/fertilization', 'http://www.webmd.com/hw-popup/ectopic-pregnancy-8123', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Brain Cancer,http://www.webmd.com/cancer/brain-cancer/brain-tumors-general,"[True, 'ick=""return sl(this,\'\',\'embd-lnk\');"">MRI</a> Brain Cancer Picture: Side view section through the brain of a yo']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/brain-cancer/brain-tumors-in-adults', 'http://www.webmd.com/brain/picture-of-the-brain', 'http://www.webmd.com/brain/rm-quiz-amazing-brain', 'http://www.webmd.com/brain/default.htm', 'http://www.webmd.com/brain/video/brain-training', 'http://www.webmd.com/cancer/brain-cancer/default.htm', 'http://www.webmd.com/cancer/what-to-expect-from-radiation-therapy', 'http://www.webmd.com/hiv-aids/default.htm', 'http://www.webmd.com/smoking-cessation/default.htm', 'http://www.webmd.com/a-to-z-guides/magnetic-resonance-imaging-mri', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Slideshow: 8 Digestive Health Supplements,http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/slideshow-digestive-health,"[True, ""a in their digestive tracts, people who are taking cancer drugs, and people who've had part of their intestine""]","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/brunilda-nazario', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Immunoglobulins,http://www.webmd.com/a-to-z-guides/immunoglobulins,"[True, ' bacteria, viruses,\r\n\t\t  fungus, animal dander, or cancer cells. Antibodies attach to the foreign\r\n\t\t  substan']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/hw-popup/antibodies', 'http://www.webmd.com/cold-and-flu/immune-system', 'http://www.webmd.com/cold-and-flu/immune-system', 'http://www.webmd.com/hw-popup/tuberculosis', 'http://www.webmd.com/hw-popup/autoimmune-disease', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"ritonavir oral : Uses, Side Effects, Interactions, Pictures, Warnings  Dosing - WebMD",http://www.webmd.com/drugs/mono-1138-RITONAVIR+CAPSULE+-+ORAL.aspx?drugid=8436&drugname=Ritonavir+Oral,"[True, 'el blockers (such as nifedipine, felodipine), some cancer drugs (such as dasatinib, sunitinib, vincristine), a']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/drugs/mono-1138-RITONAVIR+CAPSULE+-+ORAL.aspx?drugid=8436&drugname=Ritonavir+Oral', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/interaction-checker/default.htm', 'http://www.webmd.com/hiv-aids/default.htm', 'http://www.webmd.com/hiv-aids/ss/slideshow-aids-retrospective', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/sex/birth-control/birth-control-condoms', 'http://www.webmd.com/oral-health/guide/choosing-a-toothbrush-the-pros-and-cons-of-electric-and-disposable', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/health-insurance/default.htm', 'http://www.webmd.com/health-insurance/rm-quiz-health-insurance-basics', 'http://www.webmd.com/oral-health/anatomy-of-the-mouth', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/a-to-z-guides/liver-function-test-lft', 'http://www.webmd.com/digestive-disorders/digestive-diseases-diarrhea', 'http://www.webmd.com/children/ss/nausea-vomiting-remedies-treatment', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/heartburn-gerd/default.htm', 'http://www.webmd.com/pain-management/guide/abdominal-pain-causes-treatments', 'http://www.webmd.com/migraines-headaches/default.htm', 'http://www.webmd.com/first-aid/understanding-dizziness-basics', 'http://www.webmd.com/a-to-z-guides/weakness-and-fatigue-topic-overview', 'http://www.webmd.com/oral-health/ss/slideshow-mouth-problems', 'http://www.webmd.com/hiv-aids/guide/understanding-aids-hiv-treatment', 'http://www.webmd.com/diet/default.htm', 'http://www.webmd.com/pain-management/guide/joint-pain', 'http://www.webmd.com/eye-health/default.htm', 'http://www.webmd.com/migraines-headaches/ss/slideshow-migraine-overview', 'http://www.webmd.com/lung/breathing-problems-causes-tests-treatments', 'http://www.webmd.com/first-aid/coughs', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/women/overactive-thyroid-hyperthyroidism', 'http://www.webmd.com/heart-disease/guide/what-causes-heart-palpitations', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/women/picture-of-the-thyroid', 'http://www.webmd.com/women/understanding-goiter-basics', 'http://www.webmd.com/eye-health/ss/slideshow-eye-conditions-overview', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/eye-health/eye-assessment/default.htm', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/anxiety-panic/default.htm', 'http://www.webmd.com/heart-disease/guide/heart-disease-heart-attacks', 'http://www.webmd.com/skin-problems-and-treatments/hyperhidrosis2', 'http://www.webmd.com/brain/understanding-fainting-basics', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/allergies/guide/allergic-reaction-causes', 'http://www.webmd.com/allergies/anaphylaxis-15/slideshow-allergy-triggers', 'http://www.webmd.com/skin-problems-and-treatments/guide/common-rashes', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/about-webmd-policies/about-terms-and-conditions-of-use?ss=ftr', 'http://www.webmd.com/about-webmd-policies/about-privacy-policy', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Slideshow: 13 Best Quit-Smoking Tips Ever,http://www.webmd.com/smoking-cessation/slideshow-13-best-quit-smoking-tips-ever,"[True, ""y from secondhand smoke. Maybe the thought of lung cancer frightens you. Or maybe you'd like to look and fe""]","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Quiz: What's in Your Food? Preservatives, Dyes, and Other Additives",http://www.webmd.com/food-recipes/rm-quiz-food-additives,"[True, 'hey can also convert to a substance known to cause cancer in animals.</p>, <p></p>, <p>Studies show that eat']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/kathleen-m-zelman', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=&f=chicken&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=&f=chocolate&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=salads&o=srch-rcp_pop', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=2#p=desserts*&f=&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=4#p=soupsstews*&f=&s=0&m=1']"
"Parents Quiz: Know How to Make a Resolution and Keep It? Lose weight, exercise, quit smoking, and more.",http://www.webmd.com/parenting/raising-fit-kids/mood/rm-quiz-how-to-keep-resolutions,"[True, ' Research and Intervention Program, H. Lee Moffitt Cancer Center &amp; Research Institute at the University of']","['http://www.webmd.com/pill-identification/default.htm', 'http://fit.webmd.com/contributors-and-experts/bio-bhargava', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
How to Cultivate Commitment and Reach Your Dreams,http://www.webmd.com/women/features/set-reach-goals,"[True, ' and who had lovingly supported her through breast cancer  because ""I love myself more."" That\'s right: She ']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/women/features/what-if-your-best-friends-are-your-worst-enemies', 'http://www.webmd.com/women/features/what-if-your-best-friends-are-your-worst-enemies', 'http://www.webmd.com/women/features/what-if-your-best-friends-are-your-worst-enemies', 'http://www.webmd.com/women/features/what-if-your-best-friends-are-your-worst-enemies', 'http://www.webmd.com/sex-relationships/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Super Steps to Boost Digestive Health Slideshow– Tips for Bloat, Constipation, Heartburn",http://www.webmd.com/digestive-disorders/slideshow-digestion-tips,"[True, 'ribute to heartburn, diarrhea, liver problems, and cancer of the esophagus.</p>, <p xmlns:xalan=""http://xml.ap']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Ulcerative Colitis Assessment: Coping with Ulcerative Colitis?,http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ulcerative-colitis-assessment/default.htm,"[True, 'erica: Bringing to Light the Risk of Colorectal Cancer amoung Crohns &amp; Ulcerative Colitis Patients.']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/brunilda-nazario', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Bone Scan,http://www.webmd.com/hw-popup/bone-scan,"[True, 'an be done to evaluate damage to the bones, detect cancer that\r\n\t\t  has spread (metastasized) to the bones, an']",[]
"Vitamin D Slideshow: Deficiency Symptoms, Foods, Tests, Benefits, and More",http://www.webmd.com/food-recipes/ss/slideshow-vitamin-d-overview,"[True, ' and the use of sun block (important to avoid skin cancer and skin aging) all interfere. Older people and thos']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/arefa-cassoobhoy']"
"cod liver oil: Uses, Side Effects, Interactions and Warnings - WebMD",http://www.webmd.com/vitamins-supplements/ingredientmono-1040-cod+liver+oil.aspx?activeingredientid=1040&activeingredientname=cod+liver+oil,"[True, 'ive study of 50,757 Norwegian men and women. Int J Cancer 1997;71:600-4. View abstract.</p>, <p><a href=""http:']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/food-recipes/dietary-supplements-topic-overview', 'http://www.webmd.com/cholesterol-management/default.htm', 'http://www.webmd.com/urinary-incontinence-oab/picture-of-the-kidneys', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/heart-disease/default.htm', 'http://www.webmd.com/osteoarthritis/default.htm', 'http://www.webmd.com/depression/default.htm', 'http://www.webmd.com/rheumatoid-arthritis/features/autoimmune-disease-and-ra', 'http://www.webmd.com/eye-health/glaucoma-eyes', 'http://www.webmd.com/cold-and-flu/ear-infection/', 'http://www.webmd.com/a-to-z-guides/Tympanometry-in-ear-infections-otitis-media', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/hypertension-high-blood-pressure/guide/blood-pressure-causes', 'http://www.webmd.com/a-to-z-guides/understanding-kidney-disease-basic-information', 'http://www.webmd.com/cholesterol-management/default.htm', 'http://www.webmd.com/depression/guide/depression-symptoms-and-types', 'http://www.webmd.com/drugs/drug-20248-selenium+sulfide-aloe+vera+top.aspx', 'http://www.webmd.com/oral-health/guide/webmd-medical-reference-collaboration-cleveland-clinic-dental-health-bad-breath', 'http://www.webmd.com/heartburn-gerd/default.htm', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/baby/default.htm', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/drug-reviews-faq', 'http://www.webmd.com/help/treatments-user-generated-content', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Hepatitis A, B, and C Pictures: Symptoms, Transmission, and Treatments",http://www.webmd.com/hepatitis/ss/slideshow-hepatitis-overview,"[True, 'FERENCES:</p>, <p>Allegheny General Hospital Liver Cancer Network.<br/>\nAmerican Cancer Society web site.<br/>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Tea Quiz: Benefits of Tea, Antioxidants, Weight Loss, and More",http://www.webmd.com/diet/rm-quiz-tea,"[True, 's no hard evidence that drinking tea can prevent cancer in people in general; many factors affect cancer ris']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/kathleen-m-zelman']"
Semen: What's in There?  - Watch WebMD Video,http://www.webmd.com/men/video/marks-semen-analysis,"[True, 'D Urologist; Male Infertility Specialist, Prostate Cancer Specialist, Microsurgical Vasectomy Reversal Special']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/karriem-norwood-varnada', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Smoking Pipes and Cigars: Health Effects and Cancer Concerns ,http://www.webmd.com/smoking-cessation/effects-of-smoking-pipes-and-cigars,"[True, 'NA']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/smoking-cessation/default.htm', 'http://www.webmd.com/smoking-cessation/effects-of-smoking-pipes-and-cigars', 'http://www.webmd.com/smoking-cessation/ss/slideshow-tips-quit-smoking', 'http://www.webmd.com/smoking-cessation/features/10-ways-reduce-stress-while-you-quit', 'http://www.webmd.com/smoking-cessation/features/10-ways-reduce-stress-while-you-quit', 'http://www.webmd.com/smoking-cessation/default.htm', 'http://www.webmd.com/smoking-cessation/effects-of-smoking-pipes-and-cigars', 'http://www.webmd.com/smoking-cessation/ss/slideshow-tips-quit-smoking', 'http://www.webmd.com/smoking-cessation/features/10-ways-reduce-stress-while-you-quit', 'http://www.webmd.com/smoking-cessation/features/10-ways-reduce-stress-while-you-quit', 'http://www.webmd.com/smoking-cessation/ss/slideshow-13-best-quit-smoking-tips-ever', 'http://www.webmd.com/smoking-cessation/quit-smoking-11/rm-quiz-stop-smoking', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/oral-health/anatomy-of-the-mouth', 'http://www.webmd.com/digestive-disorders/picture-of-the-esophagus', 'http://www.webmd.com/oral-health/guide/oral-cancer', 'http://www.webmd.com/oral-health/ss/slideshow-mouth-problems', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/digestive-disorders/picture-of-the-pancreas', 'http://www.webmd.com/urinary-incontinence-oab/picture-of-the-bladder', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
